,Creation Time,Terminal Time,Current Time,Creation-Terminal Time,Terminal-Current Time,Creation-Current Time,Bid,Ask,TypeBroker,BrokerName,DR,Terminal,Protocol,Period,Symbol,Ask_Diff,Bid_Diff,UP,Spread,OpeningTime,ClosingTime
11996,2022-06-28 06:20:25.800000,2022-06-28 06:20:25.800000,2022-06-28 06:20:25.803403,0.0,3.403,3.403,1.05809,1.0582,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,60,EURUSD.,0.0,0.0,0,0.00011,200.0,200.0
11997,2022-06-28 06:20:25.907000,2022-06-28 06:20:25.907000,2022-06-28 06:20:25.910404,0.0,3.404,3.404,1.05812,1.0582,,Conotoxia Limited,,MT4,ZMQ,60,EURUSD.CX,0.0,0.0,0,8e-05,200.0,200.0
11998,2022-06-28 06:20:26.800000,2022-06-28 06:20:26.800000,2022-06-28 06:20:26.802429,0.0,2.429,2.429,1.05809,1.0582,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,60,EURUSD.,0.0,0.0,0,0.00011,200.0,200.0
11999,2022-06-28 06:20:26.910000,2022-06-28 06:20:26.910000,2022-06-28 06:20:26.913429,0.0,3.429,3.429,1.05812,1.0582,,Conotoxia Limited,,MT4,ZMQ,60,EURUSD.CX,0.0,0.0,0,8e-05,200.0,200.0
12000,2022-06-28 06:20:27.799000,2022-06-28 06:20:27.799000,2022-06-28 06:20:27.801403,0.0,2.403,2.403,1.05809,1.0582,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,60,EURUSD.,0.0,0.0,0,0.00011,200.0,200.0
12001,2022-06-28 06:20:27.846000,2022-06-28 06:20:27.846000,2022-06-28 06:20:27.849402,0.0,3.402,3.402,1.05815,1.05824,,Conotoxia Limited,,MT4,ZMQ,60,EURUSD.CX,4.000000000004e-05,2.999999999997449e-05,1,8e-05,200.0,200.0
12002,2022-06-28 06:20:27.906000,2022-06-28 06:20:27.906000,2022-06-28 06:20:27.908402,0.0,2.402,2.402,1.05815,1.05824,,Conotoxia Limited,,MT4,ZMQ,60,EURUSD.CX,0.0,0.0,0,8e-05,200.0,200.0
12003,2022-06-28 06:20:28.171000,2022-06-28 06:20:28.171000,2022-06-28 06:20:28.174402,0.0,3.402,3.402,1.05814,1.05825,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,60,EURUSD.,4.999999999988347e-05,5.000000000010552e-05,1,0.00011,200.0,200.0
12004,2022-06-28 06:20:28.283000,2022-06-28 06:20:28.283000,2022-06-28 06:20:28.286404,0.0,3.404,3.404,1.05811,1.05822,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,60,EURUSD.,-2.999999999997449e-05,-2.999999999997449e-05,-1,0.00011,200.0,200.0
12005,2022-06-28 06:20:28.315000,2022-06-28 06:20:28.315000,2022-06-28 06:20:28.318403,0.0,3.403,3.403,1.05815,1.05826,MM,Dom Maklerski Banku Ochrony Srodowiska S.A.,DEMO,MT4,ZMQ,60,EURUSD.,4.000000000004e-05,3.999999999981796e-05,1,0.00011,200.0,200.0
12006,2022-06-28 06:20:28.332000,2022-06-28 06:20:28.332000,2022-06-28 06:20:28.344403,0.0,12.403,12.403,1.05818,1.05824,,Conotoxia Limited,,MT4,ZMQ,60,EURUSD.CX,0.0,2.999999999997449e-05,0,8e-05,200.0,200.0
12007,2022-06-28 06:20:28.446000,2022-06-28 06:20:28.446000,2022-06-28 06:20:28.449402,0.0,3.402,3.402,1.05817,1.05824,,Conotoxia Limited,,MT4,ZMQ,60,EURUSD.CX,0.0,-9.999999999843467e-06,0,8e-05,200.0,200.0
