2022.03.21,03:30,1.10467,1.10492,1.10456,1.10481,121
2022.03.21,04:00,1.10488,1.10513,1.10466,1.10487,145
2022.03.21,04:30,1.10482,1.10498,1.10447,1.10447,85
2022.03.21,05:00,1.10446,1.10446,1.10416,1.10432,76
2022.03.21,05:30,1.10426,1.10438,1.10396,1.10403,87
2022.03.21,06:00,1.10408,1.10413,1.10371,1.10387,101
2022.03.21,06:30,1.10392,1.10431,1.10371,1.10407,146
2022.03.21,07:00,1.10412,1.10431,1.10341,1.10402,155
2022.03.21,07:30,1.10407,1.10463,1.10356,1.10376,166
2022.03.21,08:00,1.10373,1.10553,1.10343,1.10463,465
2022.03.21,08:30,1.10456,1.10532,1.10441,1.10506,405
2022.03.21,09:00,1.10503,1.10617,1.10498,1.10507,630
2022.03.21,09:30,1.10503,1.10568,1.10457,1.10556,430
2022.03.21,10:00,1.10553,1.10688,1.10506,1.10588,610
2022.03.21,10:30,1.10583,1.10631,1.10566,1.10568,344
2022.03.21,11:00,1.10563,1.10578,1.10457,1.10498,334
2022.03.21,11:30,1.10491,1.10543,1.10446,1.10448,282
2022.03.21,12:00,1.10442,1.10442,1.10248,1.10268,620
2022.03.21,12:30,1.10263,1.10378,1.10257,1.10307,500
2022.03.21,13:00,1.10313,1.10426,1.10286,1.10307,516
2022.03.21,13:30,1.10313,1.10386,1.10286,1.10332,431
2022.03.21,14:00,1.10337,1.10428,1.10331,1.10422,410
2022.03.21,14:30,1.10428,1.10428,1.10317,1.10328,529
2022.03.21,15:00,1.10322,1.10448,1.10281,1.10373,603
2022.03.21,15:30,1.10378,1.10418,1.10326,1.10418,433
2022.03.21,16:00,1.10422,1.10468,1.10366,1.10456,510
2022.03.21,16:30,1.10451,1.10498,1.10416,1.10447,458
2022.03.21,17:00,1.10441,1.10516,1.10381,1.10398,514
2022.03.21,17:30,1.10392,1.10488,1.10257,1.10406,1340
2022.03.21,18:00,1.10412,1.10428,1.10177,1.10296,710
2022.03.21,18:30,1.10292,1.10332,1.10266,1.10296,470
2022.03.21,19:00,1.10292,1.10302,1.10147,1.10233,301
2022.03.21,19:30,1.10237,1.10258,1.10147,1.10152,294
2022.03.21,20:00,1.10158,1.10188,1.10116,1.10168,363
2022.03.21,20:30,1.10162,1.10167,1.10096,1.10138,332
2022.03.21,21:00,1.10133,1.10167,1.10118,1.10138,122
2022.03.21,21:30,1.10142,1.10167,1.10126,1.10152,141
2022.03.21,22:00,1.10156,1.10163,1.10139,1.10141,127
2022.03.21,22:30,1.10151,1.10181,1.10139,1.10181,75
2022.03.21,23:00,1.10169,1.10248,1.10167,1.10226,158
2022.03.21,23:30,1.10230,1.10247,1.10196,1.10197,128
2022.03.22,00:00,1.10203,1.10208,1.10146,1.10162,93
2022.03.22,00:30,1.10166,1.10188,1.10137,1.10156,138
2022.03.22,01:00,1.10162,1.10167,1.10041,1.10048,180
2022.03.22,01:30,1.10052,1.10053,1.09806,1.09858,578
2022.03.22,02:00,1.09863,1.09967,1.09838,1.09923,387
2022.03.22,02:30,1.09927,1.09957,1.09896,1.09946,263
2022.03.22,03:00,1.09951,1.09968,1.09901,1.09933,166
2022.03.22,03:30,1.09927,1.10018,1.09918,1.10007,301
2022.03.22,04:00,1.10012,1.10038,1.09957,1.10036,220
2022.03.22,04:30,1.10041,1.10041,1.10006,1.10017,119
2022.03.22,05:00,1.10013,1.10013,1.09856,1.09906,416
2022.03.22,05:30,1.09912,1.09927,1.09833,1.09846,338
2022.03.22,06:00,1.09849,1.09908,1.09822,1.09891,337
2022.03.22,06:30,1.09888,1.09898,1.09806,1.09806,277
2022.03.22,07:00,1.09810,1.09858,1.09736,1.09827,398
2022.03.22,07:30,1.09833,1.09847,1.09667,1.09676,386
2022.03.22,08:00,1.09671,1.09728,1.09602,1.09728,512
2022.03.22,08:30,1.09733,1.09828,1.09716,1.09816,420
2022.03.22,09:00,1.09822,1.09968,1.09803,1.09938,758
2022.03.22,09:30,1.09932,1.10108,1.09917,1.10068,836
2022.03.22,10:00,1.10062,1.10138,1.10026,1.10052,769
2022.03.22,10:30,1.10056,1.10068,1.09917,1.09958,665
2022.03.22,11:00,1.09952,1.09952,1.09867,1.09943,475
2022.03.22,11:30,1.09946,1.10057,1.09931,1.10026,417
2022.03.22,12:00,1.10031,1.10047,1.09956,1.10021,393
2022.03.22,12:30,1.10018,1.10038,1.09907,1.09986,901
2022.03.22,13:00,1.09993,1.10333,1.09986,1.10278,866
2022.03.22,13:30,1.10281,1.10338,1.10147,1.10147,714
2022.03.22,14:00,1.10152,1.10287,1.10152,1.10266,754
2022.03.22,14:30,1.10271,1.10417,1.10206,1.10406,694
2022.03.22,15:00,1.10411,1.10447,1.10282,1.10338,702
2022.03.22,15:30,1.10342,1.10362,1.10276,1.10326,532
2022.03.22,16:00,1.10331,1.10337,1.10248,1.10277,502
2022.03.22,16:30,1.10271,1.10288,1.10146,1.10211,647
2022.03.22,17:00,1.10207,1.10228,1.10111,1.10126,473
2022.03.22,17:30,1.10123,1.10166,1.10106,1.10166,302
2022.03.22,18:00,1.10163,1.10286,1.10136,1.10247,344
2022.03.22,18:30,1.10241,1.10266,1.10196,1.10228,191
2022.03.22,19:00,1.10222,1.10253,1.10217,1.10228,152
2022.03.22,19:30,1.10223,1.10237,1.10196,1.10218,194
2022.03.22,20:00,1.10211,1.10298,1.10198,1.10276,237
2022.03.22,20:30,1.10273,1.10313,1.10261,1.10296,192
2022.03.22,21:00,1.10291,1.10308,1.10261,1.10276,84
2022.03.22,21:30,1.10283,1.10326,1.10261,1.10270,136
2022.03.22,22:00,1.10261,1.10271,1.10240,1.10271,265
2022.03.22,22:30,1.10265,1.10281,1.10254,1.10281,139
2022.03.22,23:00,1.10270,1.10428,1.10270,1.10416,211
2022.03.22,23:30,1.10409,1.10409,1.10297,1.10309,234
2022.03.23,00:00,1.10307,1.10338,1.10286,1.10312,191
2022.03.23,00:30,1.10306,1.10308,1.10256,1.10286,179
2022.03.23,01:00,1.10281,1.10318,1.10216,1.10231,297
2022.03.23,01:30,1.10238,1.10252,1.10201,1.10247,295
2022.03.23,02:00,1.10242,1.10317,1.10216,1.10228,334
2022.03.23,02:30,1.10233,1.10252,1.10201,1.10252,157
2022.03.23,03:00,1.10247,1.10328,1.10246,1.10276,269
2022.03.23,03:30,1.10281,1.10337,1.10266,1.10317,278
2022.03.23,04:00,1.10323,1.10338,1.10296,1.10316,157
2022.03.23,04:30,1.10313,1.10323,1.10252,1.10258,150
2022.03.23,05:00,1.10253,1.10268,1.10237,1.10246,155
2022.03.23,05:30,1.10251,1.10278,1.10251,1.10267,106
2022.03.23,06:00,1.10272,1.10337,1.10261,1.10326,178
2022.03.23,06:30,1.10332,1.10387,1.10326,1.10367,146
2022.03.23,07:00,1.10363,1.10388,1.10336,1.10378,174
2022.03.23,07:30,1.10372,1.10372,1.10296,1.10307,180
2022.03.23,08:00,1.10313,1.10351,1.10206,1.10246,392
2022.03.23,08:30,1.10241,1.10248,1.10136,1.10163,303
2022.03.23,09:00,1.10168,1.10228,1.10097,1.10138,525
2022.03.23,09:30,1.10142,1.10208,1.10131,1.10156,414
2022.03.23,10:00,1.10162,1.10168,1.10096,1.10148,369
2022.03.23,10:30,1.10152,1.10153,1.09886,1.09966,646
2022.03.23,11:00,1.09961,1.10048,1.09951,1.09997,396
2022.03.23,11:30,1.09991,1.10058,1.09976,1.10013,365
2022.03.23,12:00,1.10017,1.10058,1.09796,1.09796,495
2022.03.23,12:30,1.09801,1.09851,1.09746,1.09826,504
2022.03.23,13:00,1.09832,1.09933,1.09807,1.09832,475
2022.03.23,13:30,1.09828,1.09938,1.09816,1.09863,528
2022.03.23,14:00,1.09858,1.09902,1.09716,1.09748,567
2022.03.23,14:30,1.09751,1.09788,1.09636,1.09653,655
2022.03.23,15:00,1.09658,1.09873,1.09651,1.09781,666
2022.03.23,15:30,1.09786,1.09857,1.09727,1.09771,628
2022.03.23,16:00,1.09777,1.09978,1.09758,1.09936,545
2022.03.23,16:30,1.09941,1.10047,1.09886,1.10008,588
2022.03.23,17:00,1.10001,1.10046,1.09971,1.10026,416
2022.03.23,17:30,1.10033,1.10062,1.10008,1.10018,262
2022.03.23,18:00,1.10021,1.10038,1.09968,1.09978,279
2022.03.23,18:30,1.09972,1.10062,1.09972,1.10047,246
2022.03.23,19:00,1.10043,1.10088,1.10036,1.10088,148
2022.03.23,19:30,1.10082,1.10103,1.10051,1.10076,186
2022.03.23,20:00,1.10082,1.10113,1.10036,1.10048,142
2022.03.23,20:30,1.10052,1.10063,1.10016,1.10042,205
2022.03.23,21:00,1.10046,1.10088,1.10036,1.10067,56
2022.03.23,21:30,1.10068,1.10097,1.10021,1.10021,96
2022.03.23,22:00,1.10020,1.10101,1.10019,1.10081,282
2022.03.23,22:30,1.10069,1.10090,1.10049,1.10051,62
2022.03.23,23:00,1.10049,1.10088,1.10006,1.10036,149
2022.03.23,23:30,1.10041,1.10048,1.10017,1.10018,93
2022.03.24,00:00,1.10023,1.10058,1.10023,1.10047,67
2022.03.24,00:30,1.10048,1.10066,1.10036,1.10051,121
2022.03.24,01:00,1.10048,1.10128,1.10043,1.10068,211
2022.03.24,01:30,1.10060,1.10098,1.10007,1.10017,278
2022.03.24,02:00,1.10021,1.10028,1.09816,1.09832,395
2022.03.24,02:30,1.09828,1.09908,1.09828,1.09878,379
2022.03.24,03:00,1.09883,1.09888,1.09826,1.09868,158
2022.03.24,03:30,1.09861,1.09861,1.09816,1.09847,184
2022.03.24,04:00,1.09841,1.09906,1.09836,1.09842,151
2022.03.24,04:30,1.09836,1.09863,1.09796,1.09846,178
2022.03.24,05:00,1.09842,1.09868,1.09828,1.09841,119
2022.03.24,05:30,1.09847,1.09858,1.09796,1.09848,147
2022.03.24,06:00,1.09851,1.09858,1.09796,1.09816,136
2022.03.24,06:30,1.09809,1.09827,1.09756,1.09768,147
2022.03.24,07:00,1.09763,1.09807,1.09746,1.09807,196
2022.03.24,07:30,1.09803,1.09886,1.09796,1.09858,292
2022.03.24,08:00,1.09852,1.09867,1.09767,1.09783,432
2022.03.24,08:30,1.09776,1.09818,1.09747,1.09778,335
2022.03.24,09:00,1.09781,1.09908,1.09716,1.09761,1007
2022.03.24,09:30,1.09766,1.09998,1.09738,1.09768,994
2022.03.24,10:00,1.09769,1.09903,1.09769,1.09827,558
2022.03.24,10:30,1.09823,1.09958,1.09816,1.09878,342
2022.03.24,11:00,1.09873,1.09927,1.09812,1.09836,396
2022.03.24,11:30,1.09831,1.09888,1.09817,1.09873,337
2022.03.24,12:00,1.09876,1.09908,1.09858,1.09886,225
2022.03.24,12:30,1.09893,1.10001,1.09716,1.09867,1206
2022.03.24,13:00,1.09873,1.09947,1.09781,1.09807,474
2022.03.24,13:30,1.09811,1.09836,1.09746,1.09827,496
2022.03.24,14:00,1.09822,1.09832,1.09756,1.09798,518
2022.03.24,14:30,1.09803,1.09818,1.09656,1.09731,829
2022.03.24,15:00,1.09728,1.09822,1.09706,1.09767,607
2022.03.24,15:30,1.09769,1.09978,1.09769,1.09946,532
2022.03.24,16:00,1.09953,1.10127,1.09927,1.10037,1037
2022.03.24,16:30,1.10041,1.10078,1.09966,1.10058,688
2022.03.24,17:00,1.10053,1.10078,1.09991,1.10007,550
