,Creation Time,Terminal Time,Current Time,Creation-Terminal Time,Terminal-Current Time,Creation-Current Time,Bid,Ask,TypeBroker,BrokerName,DR,Terminal,Protocol,Period,Symbol,Ask_Diff,Bid_Diff,UP,Spread,OpeningTime,ClosingTime
4848,2021-11-02 09:31:11.012000,2021-11-02 09:31:11.095000,2021-11-02 09:31:12.032981,83.0,937.981,1020.981,1.15922,1.15922,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4849,2021-11-02 09:31:11.121000,2021-11-02 09:31:11.204000,2021-11-02 09:31:12.064228,83.0,860.228,943.228,1.15922,1.15922,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4850,2021-11-02 09:31:11.215000,2021-11-02 09:31:11.298000,2021-11-02 09:31:12.126722,83.0,828.722,911.722,1.15922,1.15922,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4851,2021-11-02 09:31:11.278000,2021-11-02 09:31:11.361000,2021-11-02 09:31:12.189218,83.0,828.218,911.218,1.15921,1.15921,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,-9.999999999843467e-06,-9.999999999843467e-06,-1,0.0,200.0,200.0
4852,2021-11-02 09:31:11.325000,2021-11-02 09:31:11.408000,2021-11-02 09:31:12.236089,83.0,828.089,911.089,1.15921,1.15921,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4853,2021-11-02 09:31:11.403000,2021-11-02 09:31:11.486000,2021-11-02 09:31:12.282960,83.0,796.96,879.96,1.1592,1.1592,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.0,200.0,200.0
4854,2021-11-02 09:31:11.418000,2021-11-02 09:31:11.501000,2021-11-02 09:31:12.345454,83.0,844.454,927.454,1.1592,1.1592,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4855,2021-11-02 09:31:11.496000,2021-11-02 09:31:11.579000,2021-11-02 09:31:12.376701,83.0,797.701,880.701,1.15921,1.15921,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,1.0000000000065512e-05,1.0000000000065512e-05,1,0.0,200.0,200.0
4856,2021-11-02 09:31:11.512000,2021-11-02 09:31:11.595000,2021-11-02 09:31:12.423572,83.0,828.572,911.572,1.15921,1.15921,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4857,2021-11-02 09:31:11.621000,2021-11-02 09:31:11.704000,2021-11-02 09:31:12.470443,83.0,766.443,849.443,1.15921,1.15921,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4858,2021-11-02 09:31:11.715000,2021-11-02 09:31:11.798000,2021-11-02 09:31:12.501689,83.0,703.689,786.689,1.15921,1.15921,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4859,2021-11-02 09:31:11.824000,2021-11-02 09:31:11.907000,2021-11-02 09:31:12.548562,83.0,641.562,724.562,1.15921,1.15921,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4860,2021-11-02 09:31:11.918100,2021-11-02 09:31:12.001100,2021-11-02 09:31:12.595432,83.0,594.332,677.332,1.15921,1.15921,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4861,2021-11-02 09:31:12.012000,2021-11-02 09:31:12.095000,2021-11-02 09:31:12.642302,83.0,547.302,630.302,1.15921,1.15921,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4862,2021-11-02 09:31:12.059000,2021-11-02 09:31:12.142000,2021-11-02 09:31:12.689173,83.0,547.173,630.173,1.1592,1.1592,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.0,200.0,200.0
4863,2021-11-02 09:31:12.121000,2021-11-02 09:31:12.204000,2021-11-02 09:31:12.736045,83.0,532.045,615.045,1.1592,1.1592,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4864,2021-11-02 09:31:12.215000,2021-11-02 09:31:12.298000,2021-11-02 09:31:12.798542,83.0,500.542,583.542,1.1592,1.1592,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4865,2021-11-02 09:31:12.324000,2021-11-02 09:31:12.407000,2021-11-02 09:31:12.845411,83.0,438.411,521.411,1.1592,1.1592,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
4866,2021-11-02 09:31:12.418000,2021-11-02 09:31:12.501000,2021-11-02 09:31:12.892281,83.0,391.281,474.281,1.1592,1.1592,MM,MetaQuotes Software Corp.,DEMO,MT5,ZMQ,60,EURUSD,0.0,0.0,0,0.0,200.0,200.0
